time,ticker,volume,open,curr
2018-07-29T11:30:00Z,TAG,2502,189,186
2018-07-29T11:30:00Z,TNAH,173267,13,15
2018-07-29T11:30:00Z,TNPT,22600,12,11
2018-07-29T11:30:00Z,TPEG,1300,30,32
2018-07-29T11:30:00Z,TPP,0,13,13
2018-07-29T11:30:00Z,TSRC,500,43,45
2018-07-29T11:30:00Z,UNIB,43650,9,11
2018-07-29T11:30:00Z,VPTS,9,1563,1562
2018-07-29T11:30:00Z,YIPP,0,9,8
2018-07-29T12:00:00Z,AAVL,5695,19,20
2018-07-29T12:00:00Z,ACFI,1000,14,13
2018-07-29T12:00:00Z,BB,0,13,13
2018-07-29T12:00:00Z,BOTT,82990,15,15
2018-07-29T12:00:00Z,BUZZ,1500,26,21
2018-07-29T12:00:00Z,CHIA,1000,61,71
2018-07-29T12:00:00Z,CHPS,0,8,9
2018-07-29T12:00:00Z,COFL,1200,12,11
2018-07-29T12:00:00Z,CYBU,0,6,6
2018-07-29T12:00:00Z,DROO,0,12,12
2018-07-29T12:00:00Z,EEEEE,38655,15,15
2018-07-29T12:00:00Z,FAER,71250,10,11
2018-07-29T12:00:00Z,FISH,29,38,39
2018-07-29T12:00:00Z,HELT,2900,20,19
2018-07-29T12:00:00Z,HUW,0,7,9
2018-07-29T12:00:00Z,KAUF,7300,18,17
2018-07-29T12:00:00Z,KBAT,0,8,9
2018-07-29T12:00:00Z,KSON,100,1054,1060
2018-07-29T12:00:00Z,LDSC,200,12,14
2018-07-29T12:00:00Z,LUPE,57050,10,8
2018-07-29T12:00:00Z,MPC,0,6,6
2018-07-29T12:00:00Z,MYNC,2000,12,12
2018-07-29T12:00:00Z,NAKR,0,13,12
2018-07-29T12:00:00Z,NATN,67050,10,9
2018-07-29T12:00:00Z,PDSS,397028,15,15
2018-07-29T12:00:00Z,PEOP,2200,12,12
2018-07-29T12:00:00Z,POWR,0,8,8
2018-07-29T12:00:00Z,SHRX,75186,14,15
2018-07-29T12:00:00Z,SKBD,30600,11,11
2018-07-29T12:00:00Z,SKEI,0,6,7
2018-07-29T12:00:00Z,SMUG,387106,14,15
2018-07-29T12:00:00Z,SSS,2200,33,33
2018-07-29T12:00:00Z,STFP,0,14,14
2018-07-29T12:00:00Z,SWNC,3831,50,40
2018-07-29T12:00:00Z,TAG,2502,189,186
2018-07-29T12:00:00Z,TNAH,195937,13,15
2018-07-29T12:00:00Z,TNPT,23600,12,11
2018-07-29T12:00:00Z,TPEG,1300,30,32
2018-07-29T12:00:00Z,TPP,0,13,13
2018-07-29T12:00:00Z,TSRC,500,43,47
2018-07-29T12:00:00Z,UNIB,46650,9,11
2018-07-29T12:00:00Z,VPTS,9,1563,1559
2018-07-29T12:00:00Z,YIPP,0,9,8
2018-07-29T12:30:00Z,AAVL,5698,19,20
2018-07-29T12:30:00Z,ACFI,1000,14,13
2018-07-29T12:30:00Z,BB,1000,13,13
2018-07-29T12:30:00Z,BOTT,100956,15,15
2018-07-29T12:30:00Z,BUZZ,1500,26,21
2018-07-29T12:30:00Z,CHIA,1044,61,72
2018-07-29T12:30:00Z,CHPS,0,8,9
2018-07-29T12:30:00Z,COFL,2200,12,11
2018-07-29T12:30:00Z,CYBU,0,6,6
2018-07-29T12:30:00Z,DROO,1000,12,12
2018-07-29T12:30:00Z,EEEEE,53871,15,15
2018-07-29T12:30:00Z,FAER,72250,10,11
2018-07-29T12:30:00Z,FISH,111,38,39
2018-07-29T12:30:00Z,HELT,3945,20,19
2018-07-29T12:30:00Z,HUW,0,7,9
2018-07-29T12:30:00Z,KAUF,7300,18,17
2018-07-29T12:30:00Z,KBAT,0,8,9
2018-07-29T12:30:00Z,KSON,100,1054,1062
2018-07-29T12:30:00Z,LDSC,200,12,14
2018-07-29T12:30:00Z,LUPE,57050,10,8
2018-07-29T12:30:00Z,MPC,0,6,6
2018-07-29T12:30:00Z,MYNC,2500,12,12
2018-07-29T12:30:00Z,NAKR,0,13,12
2018-07-29T12:30:00Z,NATN,67050,10,9
2018-07-29T12:30:00Z,PDSS,412844,15,15
2018-07-29T12:30:00Z,PEOP,3700,12,12
2018-07-29T12:30:00Z,POWR,0,8,8
2018-07-29T12:30:00Z,SHRX,101252,14,15
2018-07-29T12:30:00Z,SKBD,31600,11,11
2018-07-29T12:30:00Z,SKEI,0,6,7
2018-07-29T12:30:00Z,SMUG,402672,14,15
2018-07-29T12:30:00Z,SSS,2200,33,34
2018-07-29T12:30:00Z,STFP,0,14,14
2018-07-29T12:30:00Z,SWNC,4031,50,41
2018-07-29T12:30:00Z,TAG,2502,189,189
2018-07-29T12:30:00Z,TNAH,218351,13,15
2018-07-29T12:30:00Z,TNPT,25600,12,11
2018-07-29T12:30:00Z,TPEG,1300,30,33
2018-07-29T12:30:00Z,TPP,0,13,13
2018-07-29T12:30:00Z,TSRC,500,43,46
2018-07-29T12:30:00Z,UNIB,50650,9,11
2018-07-29T12:30:00Z,VPTS,9,1563,1558
2018-07-29T12:30:00Z,YIPP,0,9,8
2018-07-29T13:00:00Z,AAVL,5998,19,20
2018-07-29T13:00:00Z,ACFI,1000,14,13
2018-07-29T13:00:00Z,BB,1000,13,13
2018-07-29T13:00:00Z,BOTT,130456,15,15
2018-07-29T13:00:00Z,BUZZ,2500,26,20
2018-07-29T13:00:00Z,CHIA,2044,61,71
2018-07-29T13:00:00Z,CHPS,0,8,9
2018-07-29T13:00:00Z,COFL,17200,12,10
2018-07-29T13:00:00Z,CYBU,0,6,6
2018-07-29T13:00:00Z,DROO,4000,12,13
2018-07-29T13:00:00Z,EEEEE,70971,15,15
2018-07-29T13:00:00Z,FAER,75250,10,11
2018-07-29T13:00:00Z,FISH,111,38,39
2018-07-29T13:00:00Z,HELT,3945,20,19
2018-07-29T13:00:00Z,HUW,0,7,9
2018-07-29T13:00:00Z,KAUF,9300,18,17
2018-07-29T13:00:00Z,KBAT,0,8,9
2018-07-29T13:00:00Z,KSON,100,1054,1063
2018-07-29T13:00:00Z,LDSC,200,12,14
2018-07-29T13:00:00Z,LUPE,57050,10,8
2018-07-29T13:00:00Z,MPC,0,6,6
2018-07-29T13:00:00Z,MYNC,2500,12,12
2018-07-29T13:00:00Z,NAKR,0,13,12
2018-07-29T13:00:00Z,NATN,67050,10,9
2018-07-29T13:00:00Z,PDSS,424044,15,16
2018-07-29T13:00:00Z,PEOP,4700,12,12
2018-07-29T13:00:00Z,POWR,0,8,8
2018-07-29T13:00:00Z,SHRX,116552,14,14
2018-07-29T13:00:00Z,SKBD,33600,11,11
2018-07-29T13:00:00Z,SKEI,0,6,7
2018-07-29T13:00:00Z,SMUG,424272,14,15
2018-07-29T13:00:00Z,SSS,2300,33,34
2018-07-29T13:00:00Z,STFP,0,14,14
2018-07-29T13:00:00Z,SWNC,4031,50,43
2018-07-29T13:00:00Z,TAG,2502,189,191
2018-07-29T13:00:00Z,TNAH,244651,13,15
2018-07-29T13:00:00Z,TNPT,27600,12,12
2018-07-29T13:00:00Z,TPEG,1400,30,32
2018-07-29T13:00:00Z,TPP,0,13,13
2018-07-29T13:00:00Z,TSRC,500,43,47
2018-07-29T13:00:00Z,UNIB,55650,9,11
2018-07-29T13:00:00Z,VPTS,9,1563,1555
2018-07-29T13:00:00Z,YIPP,0,9,9
2018-07-29T13:30:00Z,AAVL,7068,19,20
2018-07-29T13:30:00Z,ACFI,1000,14,13
2018-07-29T13:30:00Z,BB,1000,13,13
2018-07-29T13:30:00Z,BOTT,160196,15,15
2018-07-29T13:30:00Z,BUZZ,4500,26,20
2018-07-29T13:30:00Z,CHIA,2094,61,68
2018-07-29T13:30:00Z,CHPS,5100,8,10
2018-07-29T13:30:00Z,COFL,41200,12,10
2018-07-29T13:30:00Z,CYBU,0,6,6
2018-07-29T13:30:00Z,DROO,4000,12,13
2018-07-29T13:30:00Z,EEEEE,92911,15,15
2018-07-29T13:30:00Z,FAER,77250,10,11
2018-07-29T13:30:00Z,FISH,111,38,39
2018-07-29T13:30:00Z,HELT,4945,20,19
2018-07-29T13:30:00Z,HUW,0,7,9
2018-07-29T13:30:00Z,KAUF,10300,18,17
2018-07-29T13:30:00Z,KBAT,0,8,9
2018-07-29T13:30:00Z,KSON,100,1054,1065
2018-07-29T13:30:00Z,LDSC,200,12,14
2018-07-29T13:30:00Z,LUPE,57050,10,8
2018-07-29T13:30:00Z,MPC,0,6,6
2018-07-29T13:30:00Z,MYNC,2500,12,12
2018-07-29T13:30:00Z,NAKR,0,13,12
2018-07-29T13:30:00Z,NATN,67050,10,9
2018-07-29T13:30:00Z,PDSS,426044,15,16
2018-07-29T13:30:00Z,PEOP,4700,12,12
2018-07-29T13:30:00Z,POWR,0,8,8
2018-07-29T13:30:00Z,SHRX,116552,14,14
2018-07-29T13:30:00Z,SKBD,35600,11,12
2018-07-29T13:30:00Z,SKEI,0,6,7
2018-07-29T13:30:00Z,SMUG,468466,14,15
2018-07-29T13:30:00Z,SSS,2300,33,34
2018-07-29T13:30:00Z,STFP,0,14,14
2018-07-29T13:30:00Z,SWNC,4031,50,45
2018-07-29T13:30:00Z,TAG,2517,189,194
2018-07-29T13:30:00Z,TNAH,282427,13,15
2018-07-29T13:30:00Z,TNPT,28600,12,12
2018-07-29T13:30:00Z,TPEG,1400,30,31
2018-07-29T13:30:00Z,TPP,0,13,13
2018-07-29T13:30:00Z,TSRC,1500,43,47
2018-07-29T13:30:00Z,UNIB,55650,9,11
2018-07-29T13:30:00Z,VPTS,9,1563,1557
2018-07-29T13:30:00Z,YIPP,0,9,9
2018-07-29T14:00:00Z,AAVL,8083,19,19
2018-07-29T14:00:00Z,ACFI,1000,14,13
2018-07-29T14:00:00Z,BB,1000,13,14
2018-07-29T14:00:00Z,BOTT,203296,15,15
2018-07-29T14:00:00Z,BUZZ,4500,26,20
2018-07-29T14:00:00Z,CHIA,2094,61,70
2018-07-29T14:00:00Z,CHPS,23100,8,10
2018-07-29T14:00:00Z,COFL,65200,12,10
2018-07-29T14:00:00Z,CYBU,0,6,6
2018-07-29T14:00:00Z,DROO,4000,12,13
2018-07-29T14:00:00Z,EEEEE,112444,15,15
2018-07-29T14:00:00Z,FAER,77250,10,11
2018-07-29T14:00:00Z,FISH,111,38,40
2018-07-29T14:00:00Z,HELT,4945,20,19
2018-07-29T14:00:00Z,HUW,0,7,9
2018-07-29T14:00:00Z,KAUF,10300,18,17
2018-07-29T14:00:00Z,KBAT,0,8,9
2018-07-29T14:00:00Z,KSON,1100,1054,1065
2018-07-29T14:00:00Z,LDSC,200,12,14
2018-07-29T14:00:00Z,LUPE,57050,10,9
2018-07-29T14:00:00Z,MPC,0,6,6
2018-07-29T14:00:00Z,MYNC,2500,12,12
2018-07-29T14:00:00Z,NAKR,0,13,12
2018-07-29T14:00:00Z,NATN,67050,10,9
2018-07-29T14:00:00Z,PDSS,428144,15,16
2018-07-29T14:00:00Z,PEOP,4700,12,12
2018-07-29T14:00:00Z,POWR,0,8,8
2018-07-29T14:00:00Z,SHRX,116552,14,14
2018-07-29T14:00:00Z,SKBD,35600,11,12
2018-07-29T14:00:00Z,SKEI,0,6,7
2018-07-29T14:00:00Z,SMUG,503400,14,15
2018-07-29T14:00:00Z,SSS,2300,33,34
2018-07-29T14:00:00Z,STFP,0,14,14
2018-07-29T14:00:00Z,SWNC,5031,50,47
2018-07-29T14:00:00Z,TAG,2517,189,195
2018-07-29T14:00:00Z,TNAH,323360,13,15
2018-07-29T14:00:00Z,TNPT,28600,12,12
2018-07-29T14:00:00Z,TPEG,1400,30,32
2018-07-29T14:00:00Z,TPP,0,13,13
2018-07-29T14:00:00Z,TSRC,1500,43,45
2018-07-29T14:00:00Z,UNIB,57650,9,11
2018-07-29T14:00:00Z,VPTS,9,1563,1558
2018-07-29T14:00:00Z,YIPP,0,9,9
2018-07-29T14:30:00Z,AAVL,8083,19,19
2018-07-29T14:30:00Z,ACFI,1000,14,13
2018-07-29T14:30:00Z,BB,1000,13,14
2018-07-29T14:30:00Z,BOTT,245116,15,15
2018-07-29T14:30:00Z,BUZZ,5500,26,19
2018-07-29T14:30:00Z,CHIA,2104,61,73
2018-07-29T14:30:00Z,CHPS,54100,8,10
2018-07-29T14:30:00Z,COFL,72200,12,9
2018-07-29T14:30:00Z,CYBU,0,6,6
2018-07-29T14:30:00Z,DROO,4000,12,13
2018-07-29T14:30:00Z,EEEEE,137394,15,15
2018-07-29T14:30:00Z,FAER,77250,10,11
2018-07-29T14:30:00Z,FISH,111,38,41
2018-07-29T14:30:00Z,HELT,4945,20,19
2018-07-29T14:30:00Z,HUW,0,7,9
2018-07-29T14:30:00Z,KAUF,11300,18,17
2018-07-29T14:30:00Z,KBAT,0,8,9
2018-07-29T14:30:00Z,KSON,1100,1054,1063
2018-07-29T14:30:00Z,LDSC,200,12,14
2018-07-29T14:30:00Z,LUPE,57050,10,9
2018-07-29T14:30:00Z,MPC,0,6,6
2018-07-29T14:30:00Z,MYNC,2500,12,12
2018-07-29T14:30:00Z,NAKR,0,13,12
2018-07-29T14:30:00Z,NATN,67050,10,9
2018-07-29T14:30:00Z,PDSS,430344,15,16
2018-07-29T14:30:00Z,PEOP,4700,12,12
2018-07-29T14:30:00Z,POWR,0,8,8
2018-07-29T14:30:00Z,SHRX,116552,14,13
2018-07-29T14:30:00Z,SKBD,35600,11,12
2018-07-29T14:30:00Z,SKEI,0,6,7
2018-07-29T14:30:00Z,SMUG,545250,14,15
2018-07-29T14:30:00Z,SSS,2300,33,33
2018-07-29T14:30:00Z,STFP,0,14,14
2018-07-29T14:30:00Z,SWNC,5031,50,46
2018-07-29T14:30:00Z,TAG,2517,189,196
2018-07-29T14:30:00Z,TNAH,355610,13,15
2018-07-29T14:30:00Z,TNPT,29600,12,11
2018-07-29T14:30:00Z,TPEG,1400,30,31
2018-07-29T14:30:00Z,TPP,0,13,13
2018-07-29T14:30:00Z,TSRC,1500,43,42
2018-07-29T14:30:00Z,UNIB,58650,9,11
2018-07-29T14:30:00Z,VPTS,9,1563,1556
2018-07-29T14:30:00Z,YIPP,0,9,9
2018-07-29T15:00:00Z,AAVL,9088,19,20
2018-07-29T15:00:00Z,ACFI,1000,14,13
2018-07-29T15:00:00Z,BB,1000,13,14
2018-07-29T15:00:00Z,BOTT,280716,15,15
2018-07-29T15:00:00Z,BUZZ,5525,26,19
2018-07-29T15:00:00Z,CHIA,2109,61,70
2018-07-29T15:00:00Z,CHPS,87100,8,10
2018-07-29T15:00:00Z,COFL,72200,12,9
2018-07-29T15:00:00Z,CYBU,0,6,6
2018-07-29T15:00:00Z,DROO,4000,12,13
2018-07-29T15:00:00Z,EEEEE,159744,15,15
2018-07-29T15:00:00Z,FAER,78250,10,11
2018-07-29T15:00:00Z,FISH,131,38,43
2018-07-29T15:00:00Z,HELT,5945,20,19
2018-07-29T15:00:00Z,HUW,0,7,9
2018-07-29T15:00:00Z,KAUF,11305,18,17
2018-07-29T15:00:00Z,KBAT,0,8,9
2018-07-29T15:00:00Z,KSON,1100,1054,1066
2018-07-29T15:00:00Z,LDSC,200,12,14
2018-07-29T15:00:00Z,LUPE,57050,10,9
2018-07-29T15:00:00Z,MPC,0,6,6
2018-07-29T15:00:00Z,MYNC,2500,12,12
2018-07-29T15:00:00Z,NAKR,0,13,12
2018-07-29T15:00:00Z,NATN,67050,10,9
2018-07-29T15:00:00Z,PDSS,433351,15,16
2018-07-29T15:00:00Z,PEOP,4700,12,12
2018-07-29T15:00:00Z,POWR,0,8,8
2018-07-29T15:00:00Z,SHRX,116552,14,13
2018-07-29T15:00:00Z,SKBD,35600,11,12
2018-07-29T15:00:00Z,SKEI,0,6,7
2018-07-29T15:00:00Z,SMUG,589950,14,15
2018-07-29T15:00:00Z,SSS,2300,33,32
2018-07-29T15:00:00Z,STFP,0,14,14
2018-07-29T15:00:00Z,SWNC,5031,50,48
2018-07-29T15:00:00Z,TAG,2522,189,198
2018-07-29T15:00:00Z,TNAH,396366,13,15
2018-07-29T15:00:00Z,TNPT,33600,12,11
2018-07-29T15:00:00Z,TPEG,1400,30,32
2018-07-29T15:00:00Z,TPP,0,13,13
2018-07-29T15:00:00Z,TSRC,1500,43,42
2018-07-29T15:00:00Z,UNIB,58650,9,11
2018-07-29T15:00:00Z,VPTS,9,1563,1556
2018-07-29T15:00:00Z,YIPP,0,9,9
2018-07-29T15:30:00Z,AAVL,9188,19,20
2018-07-29T15:30:00Z,ACFI,1000,14,13
2018-07-29T15:30:00Z,BB,1000,13,13
2018-07-29T15:30:00Z,BOTT,323282,15,15
2018-07-29T15:30:00Z,BUZZ,6525,26,19
2018-07-29T15:30:00Z,CHIA,2109,61,66
2018-07-29T15:30:00Z,CHPS,104100,8,10
2018-07-29T15:30:00Z,COFL,72200,12,9
2018-07-29T15:30:00Z,CYBU,0,6,6
